subset,source_file,output_file,signal_type,active_joint,amplitude,frequency,combo_index,segment_id,duration_s,row_count,hold_s
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,29,2.90984273,292,2.910978569666813
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,30,1.5800004,159,1.5900071835641043
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,31,2.93998146,295,2.9473258524391475
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,32,0.750003338,76,0.7569730118142564
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,33,1.64000916,165,1.6468197221880474
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,34,2.12992573,214,2.138576825093823
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,35,0.700067997,71,0.7038562349215228
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,36,1.77002764,178,1.7704132459634552
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,37,2.78000712,279,2.7818165901851613
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,38,1.31981111,133,1.3239299055385818
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,39,0.580057621,59,0.5873573278850533
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,40,1.44000936,145,1.4436591336018347
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,41,0.850552559,86,0.8549333769275134
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,42,2.47062159,248,2.4772449167643322
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,43,3.94998813,396,3.9547978439032314
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,44,2.93005443,294,2.9324707945165884
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,45,2.490062,250,2.495838362080948
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,46,3.31993675,333,3.3241659579022294
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg19-47.csv,gaussian,-1,0.0,0.0,-1,47,1.47999096,149,1.481052690404416
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,49,3.68999815,370,3.6944378464763856
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,50,3.15997291,317,3.1603772533553447
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,51,2.03012729,204,2.040041069021774
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,52,2.21015406,222,2.2148777077360116
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,53,3.39999747,341,3.4044006413092336
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,54,2.56003785,257,2.5646949885982044
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,55,3.22007918,323,3.2265988021195806
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,56,3.9000175,391,3.9015471630519505
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,57,3.18014622,319,3.1861826682813676
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,58,2.25987148,227,2.268429608030402
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,59,2.8999691,291,2.90620053368923
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,60,0.969999313,98,0.974565227930327
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,61,3.85000205,386,3.8558588837560794
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,62,1.339854,135,1.3421433637735358
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg49-63.csv,gaussian,-1,0.0,0.0,-1,63,0.840000391,85,0.8488161469938522
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg65-69.csv,gaussian,-1,0.0,0.0,-1,65,2.56000137,257,2.5616098039919817
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg65-69.csv,gaussian,-1,0.0,0.0,-1,66,3.12000847,313,3.1243177619119855
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg65-69.csv,gaussian,-1,0.0,0.0,-1,67,2.97996736,299,2.9830745800761362
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg65-69.csv,gaussian,-1,0.0,0.0,-1,68,1.28000069,129,1.2838464224522814
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg65-69.csv,gaussian,-1,0.0,0.0,-1,69,3.28995657,330,3.291283289220042
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,71,1.31000519,132,1.312109619253735
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,72,3.76999807,378,3.7756283751809763
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,73,0.789972305,80,0.7938315336747528
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,74,2.08999896,210,2.0953460640646417
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,75,2.24963999,226,2.250761365800284
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,76,1.62005401,163,1.620670562980536
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,77,0.839986801,85,0.8465230866473323
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,78,2.0199368,203,2.0252043063146585
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,79,1.13999963,115,1.1484819441731813
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,80,0.880000114,89,0.8869198877658162
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,81,1.25999713,127,1.265225821010171
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,82,1.93028617,194,1.9394392995778407
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,83,2.61997938,263,2.627940318472068
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,84,1.41996241,143,1.427870493588635
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,85,2.68003345,269,2.684141561731035
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,86,2.33027673,234,2.3322283419592846
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,87,2.87978244,289,2.8881970859406243
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,88,0.558264017,57,0.5605079431810682
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,89,1.53008199,154,1.5375018156044529
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,90,1.55999684,157,1.5687484701166556
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,91,3.94002175,395,3.9416009204613722
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,92,0.930106163,94,0.9317914920824708
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,93,3.35003805,336,3.352005599233714
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,94,2.86993265,288,2.8750487883020597
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,95,2.08998203,210,2.09073755125783
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,96,3.33028769,334,3.3326392943139163
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,97,3.55012226,356,3.552836352481874
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,98,1.17016029,118,1.173634664044791
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,99,2.61000538,262,2.618437344934997
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,100,0.52000761,53,0.5284428902735163
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,101,1.17009735,118,1.173935228431827
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,102,1.97999573,199,1.9835663853288157
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,103,3.90004349,391,3.909541622736448
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,104,1.67000103,168,1.6701741788359161
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,105,1.90013146,191,1.9050753121949424
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,106,0.909882545,92,0.9137461533621916
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,107,1.36011672,137,1.3677747323781635
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,108,0.610153675,62,0.6165890229541644
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,109,2.9112823,292,2.9180161615641413
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,110,0.829905987,84,0.8298010357880539
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,111,2.37001348,238,2.377537535648459
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,112,1.69987822,171,1.7099325036124167
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,113,0.88999939,90,0.8965047651259244
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,114,3.42041993,343,3.429946881366449
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,115,2.56991363,258,2.570595052679845
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,116,1.68001533,169,1.6843444196388955
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,117,3.88016057,389,3.8877643897513954
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,118,2.65992236,267,2.660511127183812
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,119,3.44014907,345,3.4400123561950147
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,120,1.51987243,153,1.5266280802295036
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,121,2.92999792,294,2.932021565541693
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,122,3.49999928,351,3.503068368850335
